,series_name,metric,geo,day,genre_id,genre_name,value
182,q50,retention_d1,CN,1,3207,survival_sub_rpg,25.49924528301887
183,q50,retention_d1,CN,1,3301,card_battlers_sub_card,14.234716981132076
184,q50,retention_d1,CN,1,3405,other_strategy_sub_strategy,25.30509433962264
185,q50,retention_d1,CN,1,3601,arcade_sports_sub_sports,18.00754716981132
186,q50,retention_d1,CN,1,3603,other_sports_sub_sports,17.990000000000002
187,q50,retention_d1,CN,1,3701,arcade_racing_sub_racing,16.788867924528304
188,q50,retention_d1,DE,1,1001,other_sub_hypercasual,30.63679245283019
189,q50,retention_d1,DE,1,1002,puzzle_sub_hypercasual,25.7088679245283
190,q50,retention_d1,DE,1,1003,idle_sub_hypercasual,33.13490566037736
191,q50,retention_d1,DE,1,1004,io_sub_hypercasual,31.035660377358493
192,q50,retention_d1,DE,1,1137,action_store,27.112264150943396
193,q50,retention_d1,DE,1,1138,adventure_store,21.681509433962262
194,q50,retention_d1,DE,1,1139,casual_store,27.5
195,q50,retention_d1,DE,1,1140,board_store,25.844528301886793
196,q50,retention_d1,DE,1,1141,card_store,23.64188679245283
197,q50,retention_d1,DE,1,1142,casino_store,27.410377358490567
198,q50,retention_d1,DE,1,1147,puzzle_store,27.203018867924527
199,q50,retention_d1,DE,1,1148,racing_store,26.44490566037736
200,q50,retention_d1,DE,1,1149,role_playing_store,20.339622641509433
201,q50,retention_d1,DE,1,1150,simulation_store,26.238490566037736
202,q50,retention_d1,DE,1,1151,sports_store,26.99641509433962
203,q50,retention_d1,DE,1,1152,strategy_store,29.216415094339624
204,q50,retention_d1,DE,1,1153,trivia_store,29.060188679245282
205,q50,retention_d1,DE,1,1154,word_store,32.46867924528302
206,q50,retention_d1,DE,1,1155,arcade_store,28.92735849056604
207,q50,retention_d1,DE,1,1156,multiplayer_store,14.95132075471698
208,q50,retention_d1,DE,1,2201,platformer_sub_arcade,25.800943396226415
209,q50,retention_d1,DE,1,2202,idler_sub_arcade,41.163962264150946
210,q50,retention_d1,DE,1,2203,shoot_em_up_sub_arcade,3.807735849056604
211,q50,retention_d1,DE,1,2204,other_arcade_sub_arcade,22.382830188679243
212,q50,retention_d1,DE,1,2205,tower_defense_sub_arcade,33.41566037735849
213,q50,retention_d1,DE,1,2206,board_games_sub_arcade,28.236037735849056
214,q50,retention_d1,DE,1,2303,music_band_sub_lifestyle,34.18698113207547
215,q50,retention_d1,DE,1,2401,action_sub_puzzle,28.359622641509432
216,q50,retention_d1,DE,1,2402,match3_sub_puzzle,28.246037735849058
217,q50,retention_d1,DE,1,2403,other_sub_puzzle,16.656226415094338
218,q50,retention_d1,DE,1,2404,word_games_sub_puzzle,36.366037735849055
219,q50,retention_d1,DE,1,2405,trivia_games_sub_puzzle,36.82792452830189
220,q50,retention_d1,DE,1,2406,coloring_games_sub_puzzle,31.22320754716981
221,q50,retention_d1,DE,1,2407,hidden_objects_sub_puzzle,33.869811320754714
222,q50,retention_d1,DE,1,2501,adventures_sub_simulation,31.15811320754717
223,q50,retention_d1,DE,1,2503,tycoon_crafting_sub_simulation,36.08245283018868
224,q50,retention_d1,DE,1,2507,animal_pet_sub_simulation,25.663396226415095
225,q50,retention_d1,DE,1,3103,snipers_sub_shooter,20.151509433962264
226,q50,retention_d1,DE,1,3105,other_shooter_sub_shooter,13.808301886792453
227,q50,retention_d1,DE,1,3203,fighting_sub_rpg,27.927924528301887
228,q50,retention_d1,DE,1,3204,mmorpg_sub_rpg,27.140377358490568
229,q50,retention_d1,DE,1,3207,survival_sub_rpg,40.25867924528302
230,q50,retention_d1,DE,1,3301,card_battlers_sub_card,23.347735849056605
231,q50,retention_d1,DE,1,3405,other_strategy_sub_strategy,26.630754716981134
232,q50,retention_d1,DE,1,3601,arcade_sports_sub_sports,24.53811320754717
233,q50,retention_d1,DE,1,3603,other_sports_sub_sports,24.467924528301886
234,q50,retention_d1,DE,1,3701,arcade_racing_sub_racing,27.322830188679244
235,q50,retention_d1,ES,1,1001,other_sub_hypercasual,30.53509433962264
236,q50,retention_d1,ES,1,1002,puzzle_sub_hypercasual,25.737169811320754
237,q50,retention_d1,ES,1,1003,idle_sub_hypercasual,33.30924528301887
238,q50,retention_d1,ES,1,1004,io_sub_hypercasual,30.649056603773587
239,q50,retention_d1,ES,1,1137,action_store,26.19679245283019
240,q50,retention_d1,ES,1,1138,adventure_store,19.44245283018868
241,q50,retention_d1,ES,1,1139,casual_store,26.619245283018866
242,q50,retention_d1,ES,1,1140,board_store,24.606415094339624
243,q50,retention_d1,ES,1,1141,card_store,23.934528301886793
244,q50,retention_d1,ES,1,1142,casino_store,31.142075471698114
245,q50,retention_d1,ES,1,1147,puzzle_store,25.823962264150946
246,q50,retention_d1,ES,1,1148,racing_store,24.312264150943395
247,q50,retention_d1,ES,1,1149,role_playing_store,19.075660377358492
248,q50,retention_d1,ES,1,1150,simulation_store,25.36169811320755
249,q50,retention_d1,ES,1,1151,sports_store,26.213962264150943
250,q50,retention_d1,ES,1,1152,strategy_store,27.274716981132073
251,q50,retention_d1,ES,1,1153,trivia_store,27.313018867924526
252,q50,retention_d1,ES,1,1154,word_store,27.7088679245283
253,q50,retention_d1,ES,1,1155,arcade_store,28.34679245283019
254,q50,retention_d1,ES,1,1156,multiplayer_store,14.106603773584904
255,q50,retention_d1,ES,1,2201,platformer_sub_arcade,21.482830188679245
256,q50,retention_d1,ES,1,2202,idler_sub_arcade,42.74339622641509
257,q50,retention_d1,ES,1,2203,shoot_em_up_sub_arcade,8.077547169811321
258,q50,retention_d1,ES,1,2204,other_arcade_sub_arcade,21.330754716981133
259,q50,retention_d1,ES,1,2205,tower_defense_sub_arcade,34.54830188679245
260,q50,retention_d1,ES,1,2206,board_games_sub_arcade,26.241132075471697
261,q50,retention_d1,ES,1,2303,music_band_sub_lifestyle,27.433773584905662
262,q50,retention_d1,ES,1,2401,action_sub_puzzle,22.12735849056604
263,q50,retention_d1,ES,1,2402,match3_sub_puzzle,26.844150943396226
